rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
50,Мусорщики,P.T. Adamczyk,[],Cyberpunk 2077 - Original Score,2020-12-11,2020,"[""['video game music']""]","[""und""]",,,,Cyberpunk 2077,,,spotify_popularity,44.0,score_0_100,,,,15.399999999999999,4J864J5ywQb5xGcr9tsOdr,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""video_game_music"",""video_game"":""Cyberpunk 2077"",""selection"":""additional high-popularity game-associated recording"",""catalog_fallback_rank"":307,""wikidata_available"":false,""fallback_stage"":""additional_tracks"",""per_game_track_cap"":8,""game_association_kind"":""genre_album""}"
51,Main Title,Inon Zur,[],Fallout 3: Original Game Soundtrack,2008-10-28,2008,"[""['epicore'"",""'orchestral soundtrack'"",""'video game music']""]","[""und""]",,,,Fallout 3,,,spotify_popularity,43.0,score_0_100,,,,15.049999999999999,3ynOh82NOks4d4YcKkcrnt,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""video_game_music"",""video_game"":""Fallout 3"",""selection"":""highest-popularity source-backed recording for inferred game"",""catalog_fallback_rank"":29,""wikidata_available"":false,""fallback_stage"":""one_per_game"",""game_association_kind"":""official_soundtrack_album""}"
52,Death Music?,Nikita Kryukov,[],Milk Outside a Bag of Milk Outside a Bag of Milk (Original Game Soundtrack),2021-12-28,2021,"[""['liminal space']""]","[""und""]",,,,Milk Outside a Bag of Milk Outside a Bag of Milk,,,spotify_popularity,43.0,score_0_100,,,,15.049999999999999,6RvDmpY1Vv8iNs5EZ4IFg6,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""video_game_music"",""video_game"":""Milk Outside a Bag of Milk Outside a Bag of Milk"",""selection"":""highest-popularity source-backed recording for inferred game"",""catalog_fallback_rank"":30,""wikidata_available"":false,""fallback_stage"":""one_per_game"",""game_association_kind"":""official_soundtrack_album""}"
53,Shadows and Echoes,Jeremy Soule,[],The Elder Scrolls V: Skyrim: Original Game Soundtrack,2013-01-31,2013,"[""['orchestral soundtrack'"",""'scorecore'"",""'video game music']""]","[""und""]",,,,The Elder Scrolls V: Skyrim,,,spotify_popularity,43.0,score_0_100,,,,15.049999999999999,2xovTJpFp6nIish7Umbxnw,,,https://doi.org/10.5281/zenodo.11453410,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""video_game_music"",""video_game"":""The Elder Scrolls V: Skyrim"",""selection"":""additional high-popularity game-associated recording"",""catalog_fallback_rank"":170,""wikidata_available"":false,""fallback_stage"":""additional_tracks"",""per_game_track_cap"":8,""game_association_kind"":""official_soundtrack_album""}"
54,WELCOME TO THE CITY,Toby Fox,[],DELTARUNE Chapter 2 (Original Game Soundtrack),2021-09-17,2021,"[""['indie game soundtrack'"",""'otacore'"",""'pixel']""]","[""und""]",,,,DELTARUNE Chapter 2,,,spotify_popularity,43.0,score_0_100,,,,15.049999999999999,30hbRoex1LUK0fShzTLR1C,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""video_game_music"",""video_game"":""DELTARUNE Chapter 2"",""selection"":""additional high-popularity game-associated recording"",""catalog_fallback_rank"":171,""wikidata_available"":false,""fallback_stage"":""additional_tracks"",""per_game_track_cap"":8,""game_association_kind"":""official_soundtrack_album""}"
55,Blood Dragon Theme,Power Glove,[],Far Cry 3: Blood Dragon (Original Game Soundtrack),2013-05-01,2013,"[""club"",""['cyberpunk'"",""'synthwave']""]","[""und""]",,,,Far Cry 3: Blood Dragon,,,spotify_popularity,43.0,score_0_100,,,,15.049999999999999,0fkgNje097R3eszeV59iTI,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""video_game_music"",""video_game"":""Far Cry 3: Blood Dragon"",""selection"":""additional high-popularity game-associated recording"",""catalog_fallback_rank"":172,""wikidata_available"":false,""fallback_stage"":""additional_tracks"",""per_game_track_cap"":8,""game_association_kind"":""official_soundtrack_album""}"
56,City Of Intrigues,Mikolai Stroinski,[],The Witcher 3: Wild Hunt (Original Game Soundtrack),2015-08-26,2015,"[""['video game music']""]","[""und""]",,,,The Witcher 3: Wild Hunt,,,spotify_popularity,43.0,score_0_100,,,,15.049999999999999,5NpbqVY5C54NDRqtK6AVLT,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""video_game_music"",""video_game"":""The Witcher 3: Wild Hunt"",""selection"":""additional high-popularity game-associated recording"",""catalog_fallback_rank"":173,""wikidata_available"":false,""fallback_stage"":""additional_tracks"",""per_game_track_cap"":8,""game_association_kind"":""official_soundtrack_album""}"
57,"Vi, the Piltover Enforcer (Here Comes Vi) (From League of Legends: Season 2)",League of Legends,[],The Music of League of Legends: Season 2 (Original Game Soundtrack),2019-10-08,2019,"[""['speedrun'"",""'video game music']""]","[""und""]",,,,League of Legends: Season 2,,,spotify_popularity,42.0,score_0_100,,,,14.7,7slAKPvgzuKgaTTQgrxWUd,,,https://doi.org/10.5281/zenodo.11453410,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""video_game_music"",""video_game"":""League of Legends: Season 2"",""selection"":""highest-popularity source-backed recording for inferred game"",""catalog_fallback_rank"":137,""wikidata_available"":false,""fallback_stage"":""one_per_game"",""game_association_kind"":""explicit_track_reference""}"
58,Girl Next Door,Toby Fox,[],DELTARUNE Chapter 2 (Original Game Soundtrack),2021-09-17,2021,"[""['indie game soundtrack'"",""'otacore'"",""'pixel']""]","[""und""]",,,,DELTARUNE Chapter 2,,,spotify_popularity,42.0,score_0_100,,,,14.7,3elKCP0PpuipOtLn7K8FXT,,,https://doi.org/10.5281/zenodo.11453410,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""video_game_music"",""video_game"":""DELTARUNE Chapter 2"",""selection"":""additional high-popularity game-associated recording"",""catalog_fallback_rank"":174,""wikidata_available"":false,""fallback_stage"":""additional_tracks"",""per_game_track_cap"":8,""game_association_kind"":""official_soundtrack_album""}"
59,"Greater Together - From ""Marvel's Spider-Man 2""",John Paesano,[],"Greater Together (From ""Marvel's Spider-Man 2"")",2023-06-26,2023,"[""['soundtrack'"",""'video game music']""]","[""und""]",,,,Marvel's Spider-Man 2,,,spotify_popularity,42.0,score_0_100,,,,14.7,4U7yZWuIaqcAIsfCLw5T2R,,,https://doi.org/10.5281/zenodo.11453410,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""video_game_music"",""video_game"":""Marvel's Spider-Man 2"",""selection"":""additional high-popularity game-associated recording"",""catalog_fallback_rank"":287,""wikidata_available"":false,""fallback_stage"":""additional_tracks"",""per_game_track_cap"":8,""game_association_kind"":""explicit_track_reference""}"
