rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
41,I Am the Music Man,CoComelon,[],Nursery Rhymes by CoComelon Vol.2,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,61.0,score_0_100,,,,21.349999999999998,4uxhJp1bmlq4CbcIdazq5s,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
42,Polly Put the Kettle On,CoComelon,[],Nursery Rhymes by CoComelon Vol.2,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,61.0,score_0_100,,,,21.349999999999998,7gH0AalGuL5JdoIv2CrBM4,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
43,Itsy Bitsy Spider,Toddler Tunes,[],Songs for Kids: Classic Children's Music,2016-03-01,2016,"[""[\""children's music\"""",""'nursery'"",""\""preschool children's music\""]"",""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,749a3IktgztaKcRg3zmQvv,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""[\""children's music\"""",""'nursery'"",""\""preschool children's music\""]"",""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
44,Peppa's Lullaby,Peppa Pig,[],My First Album,2019-07-19,2019,"[""[\""british children's music\"""",""'cartoon'"",""\""children's music\""]"",""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,4SksREPSXHLL0QG4HLyBYD,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""[\""british children's music\"""",""'cartoon'"",""\""children's music\""]"",""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
45,London Bridge Is Falling Down,Vicky Arlidge,[],"Sing and Learn, Vol. 1 - A Collection of Nursery Rhymes to Help Little Ones Learn and Develop.",2011-12-01,2011,"[""[\""british children's music\"""",""\""children's music\"""",""'nursery']""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,6NUROIqGH7i1wE056BtoWH,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""[\""british children's music\"""",""\""children's music\"""",""'nursery']""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
46,Y.M.C.A.,The Minions,[],Despicable Me 2 (Original Motion Picture Soundtrack),,,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,45WZ2N9hK3b7KhOECCUGkh,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
47,Mary Had a Little Lamb,CoComelon,[],Nursery Rhymes by CoComelon Vol.2,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,4ThaT2zAl53ah6uxOdWUMs,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
48,The Excavator Song,Blippi,[],"Blippi Tunes, Vol. 2: Machines (Music for Toddlers)",,,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,1MJcqxNYsGRWK5etxzCboD,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
49,Puppy Dog Pals Main Title Theme,"""Puppy Dog Pals"" Cast",[],Puppy Dog Pals: Disney Junior Music,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,5qtlopq4SnnvVeiQVt3M0n,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
50,Baby Shark 1.5x,Pinkfong,[],,2017-12-13,2017,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,6Hkd95mjIbWyL97rtTAigl,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
51,"Head, Shoulders, Knees and Toes",The Wiggles,[],The Wiggles Nursery Rhymes,,1998,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,7toZuecF36JJeBq1faE2Xt,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
52,Levitating,Kidz Bop Kids,[],KIDZ BOP 2022,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,2lq3d53NETfcilAy4DG2Ui,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
53,It's Raining It's Pouring,CoComelon,[],Nursery Rhymes by CoComelon Vol.2,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,5qS1nvrq4PHSUAiOQMexYl,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
54,Hello Hello!,Super Simple Songs,[],Do You Like Broccoli Ice Cream? & More Kids Songs,2017-03-24,2017,"[""children"",""[\""children's music\""]""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,6cOoTI6mqsYuaZPyX76553,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children"",""[\""children's music\""]""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
55,Peek a Boo,CoComelon,[],"CoComelon Kids Hits, Vol. 3",,,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,2Gwr0pH5khUHZDhFpyM1iS,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
56,ABC's Song,Mellodees,[],ABC's Song,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,2AGvjBQyW8RMHIlUQ30ifd,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
57,Rain Rain Go Away,CoComelon,[],"CoComelon Kids Hits, Vol. 4",,,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,5R2lEtGNrVmwCEY5cRor9n,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
58,Days Of The Week (Addams Family Parody),Martin and Rose Music,[],Sing With Me A Kids Pop Music Adventure,2018-10-08,2018,"[""children"",""[\""children's music\"""",""\""preschool children's music\""]""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,56kocFnAY5vjFJdp2WP7S5,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children"",""[\""children's music\"""",""\""preschool children's music\""]""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
59,Incy Wincy Spider,The Little Sunshine Kids,[],50 Silly Songs,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,3bEnBCk2eeDrVQbolK6gt7,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
60,Mr. Sun,Mother Goose Club,[],Mother Goose Club Sings Nursery Rhymes Vol. 5: Rhyme Around the Rosy,2013-05-21,2013,"[""children"",""[\""children's music\"""",""'nursery']""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,69UCsdTNjYAgot1sIjviwD,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children"",""[\""children's music\"""",""'nursery']""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
61,Skidamarink,Super Simple Songs,[],,2017-03-24,2017,"[""children""]","[""und""]",,,,,,,spotify_popularity,60.0,score_0_100,,,,21.0,7nQbtErv3NmiMMYKfjJu0j,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
62,Itsy Bitsy Spider,Itsy Bitsy Spider Kids,[],Itsy Bitsy Spider Kids,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,59.0,score_0_100,,,,20.65,5xm1RqXrvkr6H4a7shEtVu,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
63,You Are My Sunshine (Version 1),Elizabeth Mitchell,[],,2002-01-01,2002,"[""children""]","[""und""]",,,,,,,spotify_popularity,59.0,score_0_100,,,,20.65,10CsMKlayFJOj4Lai9tAvm,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
64,Yes Yes Vegetables Song,CoComelon,[],"CoComelon Kids Hits, Vol. 1",,,"[""children""]","[""und""]",,,,,,,spotify_popularity,59.0,score_0_100,,,,20.65,76r1P6yfRpuicgw5pxTvae,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
65,"Twinkle, Twinkle, Little Star",Raffi,[],,1985,1985,"[""children"",""folk""]","[""und""]",,,,,,,spotify_popularity,59.0,score_0_100,,,,20.65,7oOA7bWeQZsrjisad6Pvj9,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children"",""folk""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
66,I Love the Mountains,Charlie Hope,[],Sing as We Go!,2013-11-12,2013,"[""[\""canadian children's music\"""",""\""children's folk\"""",""'kindie rock']""]","[""und""]",,,,,,,spotify_popularity,59.0,score_0_100,,,,20.65,60owBxmEfnPRbXcqQoyFRD,,,https://doi.org/10.5281/zenodo.11453410,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""[\""canadian children's music\"""",""\""children's folk\"""",""'kindie rock']""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
67,Three Little Pigs,CoComelon,[],"CoComelon Kids Hits, Vol. 5",,,"[""children""]","[""und""]",,,,,,,spotify_popularity,59.0,score_0_100,,,,20.65,6tvZ0W9XvXEKpQsk4P5vro,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
68,Five Little Monkeys,Super Simple Songs,[],Twinkle Twinkle Little Star & More Kids Songs,,2017,"[""children""]","[""und""]",,,,,,,spotify_popularity,59.0,score_0_100,,,,20.65,475LPQIUiT6SqfwuqWYtU2,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
69,Hot Potato,The Wiggles,[],We're All Fruit Salad!: The Wiggles' Greatest Hits,2021-03-05,1994,"[""[\""australian children's music\"""",""\""children's music\""]"",""children""]","[""und""]",,,,,,,spotify_popularity,59.0,score_0_100,,,,20.65,6YfgINyGYB76E8dZygu4XO,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""[\""australian children's music\"""",""\""children's music\""]"",""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
70,Head Shoulders Knees & Toes (Sing It),Super Simple Songs,[],The Bath Song & More Kids Songs,,2017,"[""children""]","[""und""]",,,,,,,spotify_popularity,59.0,score_0_100,,,,20.65,5fdUlOSCgp4KfimGGwBTKv,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
71,Sleep Tight,Nursery Rhymes 123,[],Lullaby Baby,2016-01-26,2016,"[""['lullaby'"",""'nursery']""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,6w9Gx7G0lMHOAbH6TiWIXj,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""['lullaby'"",""'nursery']""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
72,Pop Goes the Weasel,Lullaby Time,[],Baby Sleep Music,2020-06-19,2020,"[""['lullaby']""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,3kJtQ79tvaCFkCiXtpPfBw,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""['lullaby']""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
73,I'm A Little Teapot,Smart Books,[],Toddler Songs 45,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,3ivRFlhGcpbODXYldHmPaP,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
74,The Penguin Dance,Pinkfong,[],,2017-07-27,2017,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,4UUMA9msejPgKPn2vHFI0G,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
75,Monkeys On The Bed,Music For Little People Choir,[],Toddler Favorites: Special Combo Pack,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,2s7tH9NDZU3kfwTNxvPAXo,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
76,Slippery Fish,Amy Liz,[],Kid Hits,,2011,"[""children"",""kids"",""party""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,7toIqSTfa9Phsmu2hKwTyx,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children"",""kids"",""party""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
77,Baa Baa Black Sheep,Raffi,[],Singable Songs for the Very Young,,1976,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,6WC7EIvn542yc1yqnUECgy,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
78,Little Snowflake,Super Simple Songs,[],Super Simple Songs: Christmas,2014-03-18,2014,"[""children"",""[\""children's music\""]""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,7Ka6RhLhMYMV1X5y9uryAr,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children"",""[\""children's music\""]""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
79,Shake My Sillies Out,Raffi,[],Best Of Raffi,2017-02-10,1977,"[""canadian children's music"",""children's folk"",""children's music""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,4gu2T1jjJKjS8Mz3cFZN98,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""canadian children's music"",""children's folk"",""children's music""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
80,Greensleeves,Lullaby Time,[],Baby Sleep Music,2020-06-19,2020,"[""['lullaby']""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,7iFm2PcvRBOJBm4ExXqEGY,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""['lullaby']""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
81,Baby Bumble Bee,Dennis Scott,[],Kids All-Time Favorite Nursery Rhymes,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,1vftQaTHF4KRcDLGdacdRT,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
82,Abc Song with Balloons,CoComelon,[],"CoComelon Kids Hits, Vol. 2",,,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,0N11kzLp426b4jIz445WgW,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
83,Twinkle Twinkle Little Star,The Kiboomers,[],,2013-06-28,2013,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,4pAXu3mUCsco6jhaTypLnC,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
84,Old MacDonald Had a Farm,Super Simple Songs,[],Old MacDonald Had a Farm & More Kids Songs,2021-01-22,2021,"[""[\""children's music\""]"",""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,7Aq3YV6jwjUfqbg56h1MCW,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""[\""children's music\""]"",""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
85,Dinosaur Stomp,Mother Goose Club,[],,2013-05-21,2013,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,1j4qgMhS4E9yxCcNlnxMqQ,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
86,A La Nanita Nana,Miles Patrick,[],Baby Melodies,2023-07-03,2023,"[""['instrumental lullaby']""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,6JReHChyGBFpT0bilkIFRB,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""['instrumental lullaby']""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
87,Sweet Dreams,Super Simple Songs,[],Twinkle Twinkle Little Star & More Kids Songs,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,11lyphZdXm5yTPERX5lT8h,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
88,Skinnamarink,The Hit Crew Kids,[],150 Toddler Favorites,,,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,7BAWU4mDtZdn0SiKySxoSw,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
89,Jungle Boogie,Pinkfong,[],,2017-07-27,2017,"[""children""]","[""und""]",,,,,,,spotify_popularity,58.0,score_0_100,,,,20.299999999999997,1pwkwI43EaA79HlDWNSEok,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-07-25,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""children""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
