rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
3357,Tenshi yo Kokyou wo Kike,May'n,[],,,,[],"[""und""]",,Lord of Vermilion: The Crimson King,12607,,,,anime_popularity_proxy,12607.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":101384,""mal_id"":37601,""anime_popularity_rank"":3799,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/lord_of_vermilion_guren_no_ou""}"
3358,Friend~Itsu Mademo Wasurenai~,AiM,[],,,,[],"[""und""]",,Digimon Adventure 02: Revenge of Diaboromon,12597,,,,anime_popularity_proxy,12597.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":2398,""mal_id"":2398,""anime_popularity_rank"":3800,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3359,Glitter,Aoi Tada,[],,,,[],"[""und""]",,Recorder and Randsell,12579,,,,anime_popularity_proxy,12579.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":11491,""mal_id"":11491,""anime_popularity_rank"":3801,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/recorder_to_randoseru_do""}"
3360,"Toki no Mukou, Maboroshi no Sora",FictionJunction,[],,,,[],"[""und""]",,Okamikakushi ~ Masque of the Wolf,12556,,,,anime_popularity_proxy,12556.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":7079,""mal_id"":7079,""anime_popularity_rank"":3802,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/ookamikakushi""}"
3361,Kawaita Sakebi,Field of View,[],,,,[],"[""und""]",,Yu☆Gi☆Oh! (Movie),12545,,,,anime_popularity_proxy,12545.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":2006,""mal_id"":2006,""anime_popularity_rank"":3803,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3362,Love Power,Aice5,[],,,,[],"[""und""]",,Otoboku: Maidens are Falling for Me,12536,,,,anime_popularity_proxy,12536.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":1569,""mal_id"":1569,""anime_popularity_rank"":3804,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3363,Fragum,Inori Minase,[],,,,[],"[""und""]",,Acro Trip,12523,,,,anime_popularity_proxy,12523.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":157965,""mal_id"":53723,""anime_popularity_rank"":3806,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/acro_trip""}"
3364,Tenchi Muyou! Ryououki no Theme (天地無用！魎皇鬼のテーマ; Tenchi Muyou! Ryououki's Theme),Seikou Nagaoka,[],,,,[],"[""und""]",,Tenchi Muyo! Ryo-Ohki,12509,,,,anime_popularity_proxy,12509.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":539,""mal_id"":539,""anime_popularity_rank"":3807,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3365,Che! Che! Che!,Yoshimi Iwasaki,[],,1986,1986,[],"[""und""]",,Touch,12497,,,,spotify_popularity,12.0,score_0_100,,,,3.0,1uCZQoQr1UGvzH5EADNdzH,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":3,""selection_method"":""exact_title_artist"",""anilist_id"":1065,""mal_id"":1065,""anime_popularity_rank"":3808,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250"",""catalog_sources"":""spotify_600k_historical""}"
3366,Afurete Yuku no wa Kono Kimochi,Mai Nakahara,[],,,,[],"[""und""]",,Ah My Buddha!!,12486,,,,anime_popularity_proxy,12486.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":591,""mal_id"":591,""anime_popularity_rank"":3809,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/amaenaide_yo""}"
3367,We Are! (ウィーアー!),Kouta Shinzato,[],,,,[],"[""und""]",,One Piece: Episode of Luffy - Hand Island Adventure,12470,,,,anime_popularity_proxy,12470.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":16239,""mal_id"":16239,""anime_popularity_rank"":3812,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3368,Tenjou wo Kakeru Mono-tachi (天壌を翔る者たち),Love Planet Five,[],,,,[],"[""und""]",,Shakugan no Shana: The Movie,12466,,,,anime_popularity_proxy,12466.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":1815,""mal_id"":1815,""anime_popularity_rank"":3813,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3369,With The Wind,Hiroaki TOMMY Tominaga,[],,,,[],"[""und""]",,Yu-Gi-Oh! VRAINS,12457,,,,anime_popularity_proxy,12457.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":98231,""mal_id"":34866,""anime_popularity_rank"":3814,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3370,Deep in Your Heart,Paul Brady,[],,1985,1985,[],"[""und""]",,Jyu-Oh-Sei: Planet of the Beast King,12442,,,,spotify_popularity,14.0,score_0_100,,,,3.5000000000000004,4cc09Mik0PHW9CK2y5N2YB,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""exact_title_artist"",""anilist_id"":953,""mal_id"":953,""anime_popularity_rank"":3816,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/jyu_oh_sei"",""catalog_sources"":""spotify_600k_historical""}"
3371,Mayonaka no Orchestra,Aqua Timez,[],,,,[],"[""und""]",,NARUTO×UT,12436,,,,anime_popularity_proxy,12436.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":10075,""mal_id"":10075,""anime_popularity_rank"":3817,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3372,Fairy Dreamin,Sayuri Shimizu,[],,,,[],"[""und""]",,Genocyber,12398,,,,anime_popularity_proxy,12398.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":2775,""mal_id"":2775,""anime_popularity_rank"":3821,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3373,No x Limit!,Ami,[],,,,[],"[""und""]",,Ikki Tousen: Great Guardians,12387,,,,anime_popularity_proxy,12387.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":4196,""mal_id"":4196,""anime_popularity_rank"":3822,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3374,Make Believe,Ivan Kwong,[],,,,[],"[""und""]",,Housing Complex C,12381,,,,anime_popularity_proxy,12381.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":146475,""mal_id"":51306,""anime_popularity_rank"":3824,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/c_danchi""}"
3375,Chuchoter,Ayumi.,[],,,,[],"[""und""]",,180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,12381,,,,anime_popularity_proxy,12381.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":133411,""mal_id"":48858,""anime_popularity_rank"":3825,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/180_byou_de_kimi_no_mimi_wo_shiawase_ni_dekiru_ka""}"
3376,Floria (フローリア),Tomohisa Sako,[],,,,[],"[""und""]",,Natsume Yuujinchou Roku Tokubetsu-hen,12339,,,,anime_popularity_proxy,12339.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":100283,""mal_id"":36275,""anime_popularity_rank"":3827,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3377,Over Drive,GARNET CROW,[],,,,[],"[""und""]",,Detective Conan: The Lost Ship in the Sky,12337,,,,anime_popularity_proxy,12337.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":6467,""mal_id"":6467,""anime_popularity_rank"":3828,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3378,Kessen Zenya,Sano ibuki,[],,,,[],"[""und""]",,Seven Days War,12328,,,,anime_popularity_proxy,12328.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":101610,""mal_id"":37828,""anime_popularity_rank"":3829,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/bokura_no_nanokakan_sensou""}"
3379,Questions?,Yu Nakamura,[],,,,[],"[""und""]",,Tower of Druaga: The Sword of Uruk,12321,,,,anime_popularity_proxy,12321.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":4726,""mal_id"":4726,""anime_popularity_rank"":3830,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3380,Captain Harlock (キャプテンハーロック),Ichirou Mizuki,[],,,,[],"[""und""]",,Captain Harlock Space Pirate,12320,,,,anime_popularity_proxy,12320.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":1000,""mal_id"":1000,""anime_popularity_rank"":3831,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3381,Menimeni Manimani (メニメニマニマニ),Nasuno Takamiya,[],,,,[],"[""und""]",,Teekyuu 2,12310,,,,anime_popularity_proxy,12310.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":18121,""mal_id"":18121,""anime_popularity_rank"":3832,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3382,Home,Harugumi,[],,,,[],"[""und""]",,A3! Season Spring & Summer,12304,,,,anime_popularity_proxy,12304.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":107651,""mal_id"":39184,""anime_popularity_rank"":3833,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/a3_season_spring_summer""}"
3383,Non stop road,Sphere,[],,,,[],"[""und""]",,Natsuiro Kiseki,12303,,,,anime_popularity_proxy,12303.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":12119,""mal_id"":12119,""anime_popularity_rank"":3834,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/natsu_iro_kiseki""}"
3384,In the Night,Sario Kijima,[],,,,[],"[""und""]",,Key the Metal Idol,12303,,,,anime_popularity_proxy,12303.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":1457,""mal_id"":1457,""anime_popularity_rank"":3835,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3385,#01: He.Ro.I.Ne,Rumi Shishido,[],,,,[],"[""und""]",,Gokinjo Monogatari,12299,,,,anime_popularity_proxy,12299.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":852,""mal_id"":852,""anime_popularity_rank"":3836,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3386,Kimi no Mitsumete -The Time I'm Seeing You-,Hiroko Moriguchi,[],,,,[],"[""und""]",,Mobile Suit Gundam F91,12287,,,,anime_popularity_proxy,12287.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":88,""mal_id"":88,""anime_popularity_rank"":3838,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3387,NEW DRAMA PARADISE,Jun Fukuyama,[],,,,[],"[""und""]",,The Vampire Dies in No Time Season 2,12284,,,,anime_popularity_proxy,12284.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":142914,""mal_id"":50287,""anime_popularity_rank"":3839,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/kyuuketsuki_sugu_shinu_2""}"
3388,Dirty,Nightmare,[],,,,[],"[""und""]",,Neuro: Supernatural Detective,12283,,,,anime_popularity_proxy,12283.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":2985,""mal_id"":2985,""anime_popularity_rank"":3840,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/majin_tantei_nougami_neuro""}"
3389,Akane Sora ni Negafu (茜空に願ふ),mao,[],,,,[],"[""und""]",,Hakuoki ~Demon of the Fleeting Blossom~ Record of the Jade Blood,12282,,,,anime_popularity_proxy,12282.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":9065,""mal_id"":9065,""anime_popularity_rank"":3841,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3390,Mirai no Bokura e (未来の僕らへ),Norimasa Fujisawa,[],,,,[],"[""und""]",,The Prince of Tennis II,12267,,,,anime_popularity_proxy,12267.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":11371,""mal_id"":11371,""anime_popularity_rank"":3842,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3391,Soukyuu no flight,m.o.v.e,[],,,,[],"[""und""]",,Initial D EXTRA STAGE 2,12263,,,,anime_popularity_proxy,12263.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":5228,""mal_id"":5228,""anime_popularity_rank"":3843,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/initial_d_extra_stage_2""}"
3392,Mugen,Nana Mizuki,[],,,,[],"[""und""]",,WHITE ALBUM 2nd Season,12260,,,,anime_popularity_proxy,12260.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":6165,""mal_id"":6165,""anime_popularity_rank"":3844,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/white_album_2nd_season""}"
3393,Utsukushi Kereba Sore de Ii,Chiaki Ishikawa,[],,,,[],"[""und""]",,Simoun,12235,,,,anime_popularity_proxy,12235.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":879,""mal_id"":879,""anime_popularity_rank"":3846,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/simoun""}"
3394,Sorairo Days (空色デイズ),Shōko Nakagawa,[],,,,[],"[""und""]",,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,12231,,,,anime_popularity_proxy,12231.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":10622,""mal_id"":10622,""anime_popularity_rank"":3847,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3395,DiViNE,Shiena Nishizawa,[],,,,[],"[""und""]",,Blue Reflection Ray,12226,,,,anime_popularity_proxy,12226.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":129814,""mal_id"":47639,""anime_popularity_rank"":3849,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/blue_reflection_ray""}"
3396,Takarabako (タカラバコ),Sasanomaly,[],,,,[],"[""und""]",,Natsume Yuujinchou Go Tokubetsu-hen,12204,,,,anime_popularity_proxy,12204.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":99363,""mal_id"":34534,""anime_popularity_rank"":3852,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3397,Hetalia no Utsukushiki Sekai (ヘタリアの美しき世界),Conisch,[],,,,[],"[""und""]",,Hetalia: The Beautiful World,12188,,,,anime_popularity_proxy,12188.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":15195,""mal_id"":15195,""anime_popularity_rank"":3853,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3398,Sanagi ~theme from xxxHOLiC the movie~,Shikao Suga,[],,,,[],"[""und""]",,xxxHOLiC - A Midsummer Night's Dream,12174,,,,anime_popularity_proxy,12174.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":793,""mal_id"":793,""anime_popularity_rank"":3854,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/xxxholic_movie_manatsu_no_yoru_no_yume""}"
3399,Taiyou to Rainbow,Miyu Tomita,[],,,,[],"[""und""]",,One Room 3rd,12172,,,,anime_popularity_proxy,12172.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":116147,""mal_id"":41364,""anime_popularity_rank"":3855,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/one_room_3rd_season""}"
3400,Time after time ～花舞う街で～,Mai Kuraki,[],,,,[],"[""und""]",,Detective Conan: Crossroad in the Ancient Capital,12170,,,,anime_popularity_proxy,12170.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":1366,""mal_id"":1366,""anime_popularity_rank"":3856,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3401,BORN,Miwako Okuda,[],,,,[],"[""und""]",,Le Chevalier D'Eon,12166,,,,anime_popularity_proxy,12166.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":20461,""mal_id"":1013,""anime_popularity_rank"":3857,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
3402,"My Heart Iidasenai, Your Heart Tashikametai (My Heart 言い出せない、Your Heart 確かめたい)",the Goddess Family Club,[],,,,[],"[""und""]",,Oh! My Goddess,12165,,,,anime_popularity_proxy,12165.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":49,""mal_id"":49,""anime_popularity_rank"":3858,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
